Phase,Phi1,Phi,Phi2,KAM,Phi1*KAM,Phi*KAM,Phi2*KAM
1,77.42089092,145.7858097,2.416595919,0.5982168,46.31447762,87.21152057,1.445648278
1,78.35485235,145.3344305,3.418555102,0.729764,57.18055047,106.0598354,2.494738445
1,78.31652711,145.2955843,2.058282404,0.8977696,70.31019722,130.4419586,1.847863371
1,78.09519459,144.8906276,2.265493813,0.627691,49.01965079,90.94654295,1.422030077
1,77.23832481,144.3734356,2.052186061,0.8270716,63.88162488,119.4071684,1.697304809
1,77.37936862,144.3754898,2.225107695,0.6997194,54.14384538,101.0223311,1.556951021
1,78.8004776,144.1334356,3.081619037,0.9389599,73.99048857,135.3355163,2.893516703
1,79.34490766,144.5688025,4.561000652,0.8961748,71.10690675,129.5589177,4.087453847
1,79.63924505,144.2836008,4.954827505,0.8285237,65.98300198,119.5423828,4.105192017
1,77.80351961,144.6637693,4.554441737,1.537266,119.6047054,222.3866939,7.001388431
1,87.26736921,101.0578819,7.569448102,1.653603,144.3055835,167.1096167,12.51686209
1,89.93842464,100.7005384,7.667548715,2.689504,241.8897528,270.8345009,20.62190294
1,90.17375458,100.8829585,8.100863252,2.734541,246.583829,275.8685863,22.1521427
1,88.58124149,101.4043485,8.861459737,2.522722,223.4658467,255.8149809,22.35499943
1,87.37819841,102.2650374,9.89816293,2.787878,243.599757,285.1024481,27.59487067
1,85.93270595,101.6464129,11.1051938,2.967672,255.0200853,301.6532133,32.95657269
1,85.59688191,102.687296,10.84834646,3.017908,258.3235147,309.9008121,32.73931158
1,88.6367152,105.2020327,12.90864552,3.603222,319.3777622,379.0662787,46.51271553
1,89.3341106,105.0148104,13.854343,2.804054,250.4976702,294.4671991,38.84832592
1,89.81583949,105.6651627,15.63531472,2.528542,227.1031224,267.1788019,39.53454994
1,90.21499935,104.7186493,15.41360769,2.129457,192.1089619,222.9938608,32.82261478
1,88.63347817,105.684857,16.079175,2.556414,226.5838645,270.1742481,41.10502808
1,85.46771358,100.629028,12.95792576,4.863304,415.6554733,489.3895542,63.0183322
1,86.8541885,102.1237878,11.5679298,3.942318,342.4068307,402.6044468,45.60445786
1,85.12207871,41.68017325,49.80606735,4.522404,384.9564293,188.4945822,225.2431582
1,94.89238276,39.05450803,43.08412087,2.963676,281.2302774,115.7449081,127.687375
1,96.24899332,40.05006225,43.47057007,2.992947,288.0681358,119.8677137,130.1051123
1,98.90283116,39.97789732,41.47607508,2.482867,245.5625757,99.259802,102.9795781
1,99.95453171,40.51304898,42.31653191,1.953454,195.2565798,79.14037758,82.66339852
1,98.35743578,40.46157776,42.0310964,1.583367,155.735918,64.06552699,66.55065102
1,97.91001078,39.60456297,42.24358791,1.787647,175.028537,70.79897818,75.5166232
1,99.67419604,37.51338521,42.33802549,2.042799,203.614348,76.63230579,86.48807613
1,100.5414089,38.97914829,42.02822499,1.803934,181.370066,70.31581089,75.81614401
1,103.2273847,39.06047665,39.2641094,1.70694,176.202952,66.67389002,67.0214789
1,101.5044003,38.92389406,41.82600308,1.311264,133.099066,51.03950102,54.84493211
1,102.758544,37.88862279,39.85926776,1.9586,201.2628842,74.20865659,78.06836183
1,106.1278505,41.76005432,37.02800294,3.759446,398.9819231,156.9946692,139.2047776
1,49.9573939,160.2672258,15.74728373,2.323067,116.0543732,372.3115034,36.58199517
1,45.42836683,157.8527602,11.63788967,2.227953,101.2122662,351.6885307,25.92867121
1,40.91961601,158.0137171,8.454114098,2.066514,84.56095936,326.5375586,17.47054514
